count,country,request_url,scrap_date,scrap_time
1,Stone Mountain,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
12,Summerland,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,Sun's Eye,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Sunset Hills Vineyard LLC,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
5,Talkeetna,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
9,Tampa,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Taos,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tarara Winery,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tarrytown,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
5,Temecula,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Tempe,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
7,Teton Range,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
9,Teton Village,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
40,The Everglades,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,The Maze,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,The Winery at Bull Run,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,Three Sisters,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tillamook Air Museum,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tillamook Creamery,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Tillicum Village,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tisbury,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tomales,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Tombstone,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
4,Tonto National Forest,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,Totem Pole,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,Tower Arch,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Tropic Ditch,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
8,Tucson,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
13,Tunnel View,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Tuolumne Grove Trailhead,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
12,Tusayan,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,Tybee Island,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Upheaval Dome,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Upper Geyser Basin,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Upper Shirley Vineyards,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Upper Yellowstone Falls,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
9,Vacherie,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,"Vail, Colorado",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,VCU Rice Rivers Center,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
10,Ventura,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Vermilion Cliffs National Monument,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Vicksburg,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Virgin,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
6,Virginia City,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Vista,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
7,Volcano Village,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
136,"Washington, DC",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,West and East Mitten Buttes,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
6,West Glacier,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
6,West Palm Beach,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,West Thumb Geyser Basin Trail,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,West University Place,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,"West Yellowstone, Montana",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Westchester County Airport,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Westover Plantation,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,"Whale City Bakery Bar & Grill, Davenport, California",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Wharton Esherick Museum,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,White Mountains,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,White Pocket,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
6,White Rim Trail,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
2,Wild Florida Airboats & Gator Park,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Wild Turkey Distillery,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
5,"Williamsburg, Virginia",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Wilmington,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Winter Park,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
5,Woodbury Common Premium Outlets,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Woodford Reserve Distillery,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Wrentham Village Premium Outlets,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
4,Yellowstone Lake,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
12,Yellowstone National Park,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
1,Yellowstone National Park South Entrance,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
3,Yosemite Falls,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
20,Yosemite National Park,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
4,Yosemite Valley,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
18,Zion National Park,https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Empire State Building
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Georgia Aquarium, Atlanta
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Statue of Liberty
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								One World Trade Center
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Alcatraz
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								9/11 Museum
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Willis Tower
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Universal Studios Hollywood
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Grand Canyon
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Kennedy Space Center
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Pearl Harbor
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Navy Pier
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Everglades National Park
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Yellowstone National Park
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Boston Harbor
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Ellis Island
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								New England Aquarium
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Molokini
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								Road to Hana
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
no_count,"
								The Ride NYC
																	",https://www.getyourguide.com/destinations/united-states-n8/,2019-11-11,22:46
16,Port of Spain,https://www.getyourguide.com/destinations/trinidad-and-tobago-n238/,2019-11-11,22:46
1,Scarborough,https://www.getyourguide.com/destinations/trinidad-and-tobago-n238/,2019-11-11,22:46
6,St Martin,https://www.getyourguide.com/destinations/sint-maarten-n262/,2019-11-11,22:46
3,Kingstown,https://www.getyourguide.com/destinations/saint-vincent-and-the-grenadines-n217/,2019-11-11,22:46
2,Grand Case,https://www.getyourguide.com/destinations/saint-martin-n215/,2019-11-11,22:46
11,Marigot,https://www.getyourguide.com/destinations/saint-martin-n215/,2019-11-11,22:46
16,Philipsburg,https://www.getyourguide.com/destinations/saint-martin-n215/,2019-11-11,22:46
1,Pinel Island,https://www.getyourguide.com/destinations/saint-martin-n215/,2019-11-11,22:46
12,Simpson Bay,https://www.getyourguide.com/destinations/saint-martin-n215/,2019-11-11,22:46
7,Cas-en-Bas,https://www.getyourguide.com/destinations/saint-lucia-n214/,2019-11-11,22:46
52,Castries,https://www.getyourguide.com/destinations/saint-lucia-n214/,2019-11-11,22:46
19,Soufrière,https://www.getyourguide.com/destinations/saint-lucia-n214/,2019-11-11,22:46
7,Vieux Fort,https://www.getyourguide.com/destinations/saint-lucia-n214/,2019-11-11,22:46
17,Basseterre,https://www.getyourguide.com/destinations/saint-kitts-and-nevis-n213/,2019-11-11,22:46
1,Brimstone Hill Fortress National Park,https://www.getyourguide.com/destinations/saint-kitts-and-nevis-n213/,2019-11-11,22:46
1,Charlestown,https://www.getyourguide.com/destinations/saint-kitts-and-nevis-n213/,2019-11-11,22:46
1,Nevis Botanical Gardens,https://www.getyourguide.com/destinations/saint-kitts-and-nevis-n213/,2019-11-11,22:46
1,South Friars Bay,https://www.getyourguide.com/destinations/saint-kitts-and-nevis-n213/,2019-11-11,22:46
1,Arecibo,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
13,"Carolina, Puerto Rico",https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
2,Cueva Ventana,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
8,El Yunque National Forest,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
10,Fajardo,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
2,"Isla Verde, Puerto Rico",https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
3,Luquillo Beach,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
1,Ponce,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
54,San Juan,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
1,Vieques,https://www.getyourguide.com/destinations/puerto-rico-n206/,2019-11-11,22:46
1,Casco Viejo,https://www.getyourguide.com/destinations/panama-n203/,2019-11-11,22:46
5,Colón,https://www.getyourguide.com/destinations/panama-n203/,2019-11-11,22:46
1,Panamá Oeste,https://www.getyourguide.com/destinations/panama-n203/,2019-11-11,22:46
41,Panama City,https://www.getyourguide.com/destinations/panama-n203/,2019-11-11,22:46
1,Punta Chame,https://www.getyourguide.com/destinations/panama-n203/,2019-11-11,22:46
3,San Blas Islands,https://www.getyourguide.com/destinations/panama-n203/,2019-11-11,22:46
1,Catarina,https://www.getyourguide.com/destinations/nicaragua-n194/,2019-11-11,22:46
13,Granada,https://www.getyourguide.com/destinations/nicaragua-n194/,2019-11-11,22:46
5,"Leon, Nicaragua",https://www.getyourguide.com/destinations/nicaragua-n194/,2019-11-11,22:46
1,Masaya,https://www.getyourguide.com/destinations/nicaragua-n194/,2019-11-11,22:46
60,Acapulco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Acuario de Veracruz,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Ajijic,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
6,Akumal,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Alvarado,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Amatitán,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Arrazola,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
7,Bacalar,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Boca de la Cañada,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Boca del Río,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
4,Bucerías,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Cabo Pulmo,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
121,Cabo San Lucas,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Campeche City,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
250,Cancún,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Casa Cenote,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Catemaco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Cempoala Archaeological Zone,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Cenote Choo-Ha,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Cenote Dos Ojos,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Cenote Hubiku,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
5,Central Mexico,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Chapala,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
6,Chichen Adventure,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
31,Chichén Itzá,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Chileno Bay,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
10,Cholula,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Ciudad Altamirano,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Coatepec,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
27,Coba,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Costa Azul Beach,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Coyotepec,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
43,Cozumel,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Córdoba,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
7,Cuernavaca,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Cuilapan de Guerrero,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,El Canal De Los Piratas Bacalar,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,El Tuito,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Emotions Native Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
8,Ensenada,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Fox Canyon,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Gran Cenote,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
11,Guadalajara,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
16,Huatulco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Huatulco National Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Isla Espíritu Santo,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
30,Isla Mujeres,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
6,Islas Marietas National Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Ixtapa,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Iztaccíhuatl-Popocatépetl National Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Iztaccihuatl,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Jalcomulco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Jardines de México,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,La Antigua,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
11,"La Paz, Mexico",https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,La Taberna de La Cofradia,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Laguna de Manialtepec,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
9,Loreto,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
70,Los Cabos,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Los Toriles,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
7,"Lázaro Cárdenas, Quintana Roo",https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Manzanillo,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Mazamitla,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
5,Mazatlan,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Mazunte,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
162,Mexico City,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Misión San Francisco Javier de Viggé-Biaundó,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Mitla Archaeological Zone,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Monterrey,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
31,Mérida,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Naolinco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
4,Nevado de Toluca,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
27,Nuevo Vallarta,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
19,Oaxaca de Juarez,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Orizaba,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
8,Palenque,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Papantla de Olarte,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Peñamiller,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Pena de Bernal,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Pico de Orizaba,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Playa Chachalacas,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
89,Playa del Carmen,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
6,Playa Maroma,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,"Playa Panteón, Oaxaca",https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Playa Punta De Mita,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,"Playa Zipolite, Oaxaca",https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Playacar,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Progreso,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
22,Puebla,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
11,Puerto Aventuras,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
9,Puerto Escondido,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
9,Puerto Morelos,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
66,Puerto Vallarta,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
7,Punta Mita,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
6,Rio Secreto Nature Reserve,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Rosarito,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
12,San Cristóbal de las Casas,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,"San Francisco, Mexico",https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,San José Manialtepec,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
32,San Jose del Cabo,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,San Juan de Ulúa,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
14,San Miguel de Allende,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,San Sebastián,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Santa Maria Bay,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
10,Santiago de Querétaro,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Santiago Tuxtla,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
12,Sayulita,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
11,Sian Ka'an,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Sierra Gorda Biosphere Reserve,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,"Sociedad Cooperativa Lagarto Real, Oaxaca",https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
10,Taxco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
14,Tequila,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
4,Teuchitlán,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Tijuana,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
20,Tinúm,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Tlacotalpan,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Tlacotalpan,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Tlaquepaque,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Todos Santos,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Toluca,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Tourist Corridor,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Tropic of Cancer,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Tula,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
66,Tulum,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
10,Tuxtla Gutierrez,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Uxmal,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
5,Valladolid,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
3,Vallarta Botanical Gardens,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
4,Valle de Bravo,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
35,Veracruz,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Vineyards La Redonda,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Xalapa,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Xcajum Cenote,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
10,Xcaret Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
9,Xel-Ha Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
12,Xochimilco,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
7,Xplor Park,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Zapopan,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
4,Zihuatanejo,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
1,Zona Arqueológica de Monte Albán,https://www.getyourguide.com/destinations/mexico-n19/,2019-11-11,22:46
2,Fort-de-France,https://www.getyourguide.com/destinations/martinique-n176/,2019-11-11,22:46
1,Appleton Estate,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
2,Bob Marley Mausoleum,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
4,Dolphin Cove Montego Bay,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
34,Falmouth,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
23,Kingston,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
98,Montego Bay,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
53,"Negril, Jamaica",https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
1,"Negril Lighthouse, West End",https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
1,Negril Seven Mile Beach,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
84,Ocho Rios,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
2,Port Antonio,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
2,Port Royal,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
1,Rocklands Bird Sanctuary,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
1,Rose Hall Great House,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
8,Runaway Bay,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
1,Saint Elizabeth,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
2,Sangster International Airport,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
4,South Coast,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
5,St. Ann Parish,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
1,Worthy Park Estate Visitor Center,https://www.getyourguide.com/destinations/jamaica-n154/,2019-11-11,22:47
12,Bay Islands,https://www.getyourguide.com/destinations/honduras-n150/,2019-11-11,22:47
1,Manawakie Eco Nature Park,https://www.getyourguide.com/destinations/honduras-n150/,2019-11-11,22:47
8,Roatan,https://www.getyourguide.com/destinations/honduras-n150/,2019-11-11,22:47
71,Antigua,https://www.getyourguide.com/destinations/guatemala-n142/,2019-11-11,22:47
